,financial_data_id,company_id,returns,volatility,open,close,high,low,volume,year,month,day,outlier
3,4,1,-1.1976165164115287,0.04999614184118123,17.545671523749604,18.743288040161133,19.0688539258426,17.545671523749604,7147057,2000,1,6,-1
16,17,1,-0.08139064304480215,0.013627612568198633,17.836360669211057,17.91775131225586,18.1386719245383,17.731713616669865,8396877,2000,1,26,-1
57,58,1,-0.1640454901145496,0.023393487160676647,16.8732469903542,17.03729248046875,17.482558810779665,16.81465845995633,7086300,2000,3,24,-1
72,73,1,0.6093124901574107,0.0394761446489849,17.63490529411249,17.025592803955078,17.68177548566306,16.556890888449377,7345354,2000,4,14,-1
78,79,1,0.4335481462409483,0.050804793636987367,18.021572285645245,17.588024139404297,18.05672576275383,16.59203404514391,10816863,2000,4,25,-1
79,80,1,0.8553810774196897,0.040689372513796083,17.52943236220973,16.67405128479004,17.52943236220973,16.381113707933963,8320094,2000,4,26,-1
185,186,1,0.023788319034210303,0.017154055376063987,17.127586231631867,17.103797912597656,17.317891047405162,16.830231375454016,7015497,2000,9,26,-1
198,199,1,-0.07136324841430763,0.0045387580505341285,17.24653454821655,17.31789779663086,17.377369485644223,17.24653454821655,7448449,2000,10,13,-1
203,204,1,0.1427299229671526,0.034327165754149576,16.746974155144887,16.604244232177734,16.913492398606564,15.973852870822554,12250628,2000,10,20,-1
233,234,1,-0.9825238268930079,0.04191236914301194,19.147227378551328,20.129751205444336,20.441283150556757,19.063354267990984,14604356,2000,12,4,-1
234,235,1,-1.7972997916012545,0.06243491965103984,20.561104367944644,22.3584041595459,22.81372010675155,20.561104367944644,34822736,2000,12,5,-1
235,236,1,0.05990909992933524,0.011359216169296096,22.130738491408824,22.07082939147949,22.38236125935449,21.962992311877084,14968179,2000,12,6,-1
236,237,1,-0.07189023622337132,0.012219682782076111,21.91506922117409,21.98695945739746,22.01092345258006,21.56759041636422,8972870,2000,12,7,-1
237,238,1,-0.39540505823346095,0.018870713065779244,22.02290701452044,22.418312072753903,22.46624006462005,21.77128593188541,7604886,2000,12,8,-1
242,243,1,0.20369304437777913,0.013346357040614137,21.71137012262485,21.50767707824707,21.807226084525944,21.327946275020487,7111894,2000,12,15,-1
255,256,1,0.46729695502169477,0.03398752134511602,22.430290576847863,21.96299362182617,22.430290576847863,21.196145901319497,10006932,2001,1,5,-1
262,263,1,-0.6709920992430973,0.02295418342754482,20.417325771850653,21.08831787109375,21.08831787109375,20.29750575412867,13816431,2001,1,17,-1
298,299,1,0.09453462884191666,0.024046156371189724,22.55329012200598,22.458755493164062,23.103134858851384,22.19637172611802,7185807,2001,3,9,-1
300,301,1,1.0032259969820885,0.03504726053943391,21.781590178500643,20.778364181518555,21.781590178500643,20.54684927115333,11871496,2001,3,13,-1
301,302,1,-0.4842497728823467,0.03074729908869995,20.257449445867653,20.74169921875,21.222090147159697,20.16291479797477,13531544,2001,3,14,-1
303,304,1,0.827662120111551,0.026720780312390877,21.279965052850805,20.452302932739254,21.279965052850805,20.353909459981043,8081133,2001,3,16,-1
306,307,1,0.30868469244429875,0.021849423578949926,20.301823959412072,19.993139266967773,20.411793992361652,19.68252515216142,10746778,2001,3,21,-1
307,308,1,-0.15627265547067992,0.02973683485110799,19.48573898698537,19.64201164245605,19.96805938966485,19.003418584305884,16116578,2001,3,22,-1
308,309,1,0.09646405652492263,0.023380342221833016,19.72689427808254,19.630430221557617,19.95840906999526,19.19634196719546,9353198,2001,3,23,-1
310,311,1,-0.27202916108650044,0.020340497041130445,20.064520597824632,20.336549758911133,20.508256008934715,19.825289853176915,7805574,2001,3,27,-1
315,316,1,0.27781559785988463,0.020908387899033574,19.553255813924338,19.275440216064453,19.678659421467167,19.00534054453096,7795528,2001,4,3,-1
316,317,1,0.2469483628132778,0.029195499953818645,19.273510099873825,19.026561737060547,19.67865871236428,18.74488730597673,9627561,2001,4,4,-1
317,318,1,-0.4302310629357109,0.016830774157318096,19.485729248953938,19.91596031188965,20.035573881138227,19.48187040599345,7080798,2001,4,5,-1
320,321,1,-0.5922901420150488,0.03625771427907027,20.353905460401943,20.946195602416992,21.56935120673216,20.30567344442644,9298182,2001,4,10,-1
325,326,1,-1.041812251599687,0.04436848798912385,21.33784549376164,22.379657745361328,22.62081790728618,21.0098683777125,8180162,2001,4,18,-1
328,329,1,-0.7138331070909913,0.02991421895009035,21.723693595789868,22.43752670288086,22.51276885639926,21.41886789932796,7152319,2001,4,23,-1
329,330,1,0.01736303226723379,0.021246529362808454,22.418234309122703,22.40087127685547,23.08962366794629,22.287044215782068,7535039,2001,4,24,-1
345,346,1,-1.436392654527726,0.0395411003176279,22.92403901661485,24.360431671142575,24.37013596181543,22.81728119213849,8576038,2001,5,16,-1
346,347,1,0.2523397967126044,0.02068615063320789,24.26530976741573,24.012969970703125,24.65158076654299,23.81692176814452,9638325,2001,5,17,-1
369,370,1,0.3416285079092418,0.01695254661262591,23.362716154393613,23.02108764648437,23.362716154393613,22.712457970663444,7833082,2001,6,20,-1
370,371,1,0.2639854929912566,0.01585578909315303,22.846403934763718,22.58241844177246,23.01915949872016,22.419368943109,9363006,2001,6,21,-1
377,378,1,-1.554796749638495,0.043209241407853954,21.206178134394708,22.760974884033203,22.788150068498684,21.206178134394708,13880298,2001,7,2,-1
426,427,1,1.1958994702386967,0.04389729659198804,19.84762905397893,18.651729583740234,19.84958328084147,18.450458481328965,8497580,2001,9,17,-1
427,428,1,0.2657551661287272,0.024271579713539868,18.661493767813297,18.39573860168457,18.99368906276412,18.24136720366433,7217621,2001,9,18,-1
428,429,1,0.4005864009606306,0.04445787394564195,18.466100011800474,18.065513610839844,18.62242754289292,17.293650660825616,8032575,2001,9,19,-1
429,430,1,0.4162201460298398,0.021745097727384578,18.065510230868707,17.649290084838867,18.13390284428024,17.48905591104459,7673775,2001,9,20,-1
430,431,1,0.654618057600235,0.04148102784080836,17.65124395786879,16.996625900268555,17.97757498141034,16.777768471914182,14615838,2001,9,21,-1
431,432,1,-0.9164647715956562,0.036822936543230954,16.996623073252977,17.913087844848633,18.07136954468977,16.996623073252977,8331336,2001,9,24,-1
444,445,1,-0.5354191715415801,0.021192753538570062,20.20523482015764,20.74065399169922,20.908705095323885,20.18374009815321,7473086,2001,10,11,-1
451,452,1,-1.2486597999635265,0.0402440434247858,19.73624162825913,20.984901428222656,21.104100329664423,19.73624162825913,8326791,2001,10,22,-1
462,463,1,0.21885734109389432,0.01608351032620541,21.592623286528465,21.37376594543457,21.592623286528465,21.02203010511596,7516382,2001,11,6,-1
506,507,1,0.1474629383385846,0.01909743088198313,22.404529665023155,22.25706672668457,22.551992603361736,21.846137174191234,7725682,2002,1,10,-1
509,510,1,0.44435507852183065,0.017896174347797788,21.97393614846812,21.52958106994629,22.0997713895975,21.45093381997996,7108785,2002,1,15,-1
510,511,1,0.9437616124008628,0.04779383209391997,21.33296373032078,20.38920211791992,21.33296373032078,19.701041823965983,27244402,2002,1,16,-1
511,512,1,0.03539190169518136,0.028672004542873494,20.58582601424401,20.550434112548828,20.62318243828705,19.661723672232583,18961384,2002,1,17,-1
512,513,1,-0.46205019246496093,0.025213968370385857,20.53666806925379,20.99871826171875,21.232691935037277,20.359712180158866,10366450,2002,1,18,-1
519,520,1,-0.3873355404088734,0.02644845875554634,21.21499562109015,21.602331161499023,21.677045786041987,20.743113876296903,9153945,2002,1,30,-1
526,527,1,-0.41486219234258925,0.019153921739691722,21.450936757852723,21.865798950195312,21.92281852819484,21.23465813638709,8968086,2002,2,8,-1
564,565,1,-0.3027926334061135,0.01470630686404687,23.827706252702285,24.1304988861084,24.134457266620856,23.55063948096609,18223691,2002,4,5,-1
575,576,1,0.0415593955320368,0.022449023784343186,24.78161257241192,24.740053176879883,25.351577994103053,24.421426930861827,8835809,2002,4,22,-1
598,599,1,0.0019908166760203017,0.0064026818097963544,25.58012153872192,25.5781307220459,25.71747699073604,25.444755086945246,7358270,2002,5,23,-1
624,625,1,-0.32846127148294,0.015214456935308186,25.03269709948874,25.36115837097168,25.62392629829445,24.98293029521676,8947037,2002,7,1,-1
630,631,1,0.7962682697548296,0.021318305025222053,25.480579182840767,24.684310913085938,25.57214945260243,24.68032928110709,7427878,2002,7,10,-1
631,632,1,0.15925440309980488,0.018489307443551168,24.325992913231644,24.16673851013184,24.688294228092136,23.939803619550005,9205134,2002,7,11,-1
632,633,1,0.3045730820524959,0.01608434612733462,24.365806602560305,24.06123352050781,24.55691042670078,23.907951571379243,7188917,2002,7,12,-1
633,634,1,0.20105797726530739,0.025840651325358347,23.868147439545584,23.667089462280277,23.87013825646416,22.8648483701376,11788494,2002,7,15,-1
634,635,1,0.318506956574506,0.01982704777010522,23.390375853058877,23.07186889648437,23.66110685696909,22.89270816577434,7692672,2002,7,16,-1
636,637,1,0.13934627898462892,0.01240218512425816,23.3605243337942,23.22117805480957,23.56954556870984,23.08780240985553,7565178,2002,7,18,-1
637,638,1,1.5467523980801197,0.041449171845688804,23.22118324524809,21.67443084716797,23.223174062516183,21.67443084716797,11633492,2002,7,19,-1
638,639,1,0.15726360766469938,0.02686489370474757,21.85557445971548,21.69831085205078,22.52443977176663,21.539058244289144,15079886,2002,7,22,-1
639,640,1,-0.15129122102753456,0.019859492903271946,22.09645429288848,22.247745513916016,22.64388910632151,21.907341174823657,12121460,2002,7,23,-1
640,641,1,-1.5825830041989164,0.04841275057365142,22.249728626050107,23.832311630249023,23.878096780886537,22.028764323122168,13240916,2002,7,24,-1
641,642,1,-0.08758869167850136,0.02765452567822606,23.79051456454708,23.878103256225582,24.28420090494354,23.191322177542283,12426201,2002,7,25,-1
643,644,1,-0.9873725619512221,0.026045036321560792,24.22646792266792,25.21384048461914,25.28152281244609,24.20855238633349,7932829,2002,7,29,-1
644,645,1,0.22295521393829532,0.019378460104700394,25.2038950790506,24.980939865112305,25.3910173941241,24.584796242279445,9392188,2002,7,30,-1
645,646,1,-0.2747127101118423,0.01578293525549234,24.773897977144017,25.04861068725586,25.0963866528024,24.44543685168269,8881018,2002,7,31,-1
647,648,1,0.344385731590787,0.02523903680134365,24.206549275291955,23.86216354370117,24.47528944957556,23.468011045893505,7605125,2002,8,2,-1
649,650,1,-0.5792841188424944,0.027912554166833112,23.569546294975865,24.14883041381836,24.503170389106465,23.39038549044737,9259193,2002,8,6,-1
650,651,1,-0.16124344579803918,0.021352467319205086,24.483263008669734,24.644506454467773,24.73408776118996,23.87013684497512,7514229,2002,8,7,-1
654,655,1,0.19906706743871183,0.015925114458856655,24.88337798052465,24.684310913085938,25.25563332397751,24.59472964287575,7209010,2002,8,13,-1
655,656,1,-0.5036383185439632,0.027547706617257594,24.68431181573338,25.187950134277344,25.219801374834887,24.089101407641227,9967464,2002,8,14,-1
656,657,1,-0.05971904319525834,0.013527254102291487,25.181983990252007,25.241703033447266,25.47262138987528,24.905280489109455,7429791,2002,8,15,-1
676,677,1,0.5025496859751648,0.016270714838468276,24.494779147645083,23.99222946166992,24.494779147645083,23.840062920987087,7755103,2002,9,13,-1
679,680,1,-0.33836926759842356,0.021391652795957703,23.357545954569545,23.69591522216797,23.974219879805624,23.13530123417209,7028892,2002,9,18,-1
680,681,1,-0.08809546546400782,0.01664668484275285,23.375558098989117,23.463653564453125,24.022265047472764,23.36554642020971,7656792,2002,9,19,-1
