,financial_data_id,company_id,returns,volatility,open,close,high,low,volume,year,month,day,outlier
89496,98014,18,0.24063229179382084,0.01071396271742687,13.609092947006223,13.368460655212402,13.609092947006223,13.368460655212402,48500,2000,1,3,-1
89497,98015,18,0.2406322678174,0.01218218654948,13.314985485896011,13.074353218078612,13.314985485896011,13.047616299432237,25200,2000,1,4,-1
89498,98016,18,0.21389538447062328,0.011156256492955045,13.047618452707928,12.833723068237305,13.074355375766755,12.833723068237305,12900,2000,1,5,-1
89499,98017,18,0.18715840843832154,0.010136294701366186,12.78024560478842,12.593087196350098,12.78024560478842,12.566350280858908,20300,2000,1,6,-1
89500,98018,18,-0.267369230588276,0.012643860784433544,12.566353837649029,12.833723068237305,12.833723068237305,12.566353837649029,18700,2000,1,7,-1
89501,98019,18,-0.10694766731419314,0.009926857487598265,12.887193911360123,12.994141578674316,13.047615412331412,12.83372007770303,19600,2000,1,10,-1
89502,98020,18,0.0,0.003710997622946134,13.020878791809082,13.020878791809082,13.020878791809082,12.940668039498144,18500,2000,1,11,-1
89503,98021,18,0.16042153835296702,0.01122576991445656,12.994144606590272,12.833723068237305,12.994144606590272,12.753512299060825,43900,2000,1,12,-1
89504,98022,18,-0.05347386435354373,0.012590842801226161,12.833727444850558,12.887201309204102,12.887201309204102,12.61983198743638,10500,2000,1,13,-1
89505,98023,18,-0.026736920150282728,0.004963343989171669,12.9406693527379,12.967406272888184,12.994143193038468,12.887195512437328,4500,2000,1,14,-1
89507,98025,18,0.16042148180244276,0.00864131749393075,13.101087680532912,12.940666198730469,13.101087680532912,12.913929285096728,26800,2000,1,19,-1
89508,98026,18,-0.05347382726748151,0.004963343989171669,12.887192371462987,12.940666198730469,12.99414002599795,12.887192371462987,14300,2000,1,20,-1
89509,98027,18,0.0,0.0024919587803624837,12.887201309204102,12.887201309204102,12.913938241380873,12.860464377027329,7600,2000,1,21,-1
89510,98028,18,0.08021076917648351,0.004983939013415152,12.913933837413788,12.833723068237305,12.940670760472615,12.833723068237305,18600,2000,1,24,-1
89511,98029,18,0.026736912498396492,0.0025075660830672624,12.833717999229352,12.806981086730955,12.833717999229352,12.780244174232562,11600,2000,1,25,-1
89512,98030,18,0.08021077808581012,0.012538267605366998,12.780250641672236,12.700039863586426,12.940672197843853,12.673302937557825,33700,2000,1,26,-1
89513,98031,18,-0.1336846083960257,0.012564500202303687,12.726774719301728,12.860459327697754,12.913933171056163,12.646563954264112,22400,2000,1,27,-1
89514,98032,18,0.24063225074752026,0.013835529680739282,12.887193873367147,12.646561622619627,12.913930790116872,12.619824705869904,7900,2000,1,28,-1
89515,98033,18,0.05347382416159441,0.003805046758599989,12.673296326297825,12.61982250213623,12.700033238378625,12.61982250213623,14300,2000,1,31,-1
89516,98034,18,-0.08021073181087957,0.0037970276392411467,12.64655871551578,12.72676944732666,12.72676944732666,12.64655871551578,6600,2000,2,1,-1
89517,98035,18,0.0,0.0037731718107709617,12.753512382507324,12.753512382507324,12.80698622897486,12.726775459273556,8100,2000,2,2,-1
89518,98036,18,0.16042147248478322,0.0075861371353980345,12.780243974621014,12.61982250213623,12.780243974621014,12.61982250213623,33100,2000,2,3,-1
89519,98037,18,0.05347383349944934,0.003805046758599724,12.700035456119076,12.646561622619627,12.700035456119076,12.619824705869904,3600,2000,2,4,-1
89520,98038,18,0.053473830982378345,0.0025447546735841774,12.646561027332476,12.593087196350098,12.646561027332476,12.593087196350098,67000,2000,2,7,-1
89521,98039,18,0.10694768444118274,0.006409465365840273,12.593089842949484,12.4861421585083,12.593089842949484,12.459405237398006,7300,2000,2,8,-1
89522,98040,18,-0.05347382050215366,0.002583062925691846,12.405926356499798,12.459400177001951,12.459400177001951,12.405926356499798,26600,2000,2,9,-1
89523,98041,18,-0.026736925809810685,0.0038456558581201014,12.486144353181889,12.5128812789917,12.566355130611322,12.486144353181889,6600,2000,2,10,-1
89524,98042,18,0.02673691025107594,0.008992528291532324,12.486137087253027,12.459400177001951,12.593084728257338,12.405926356499798,28300,2000,2,11,-1
89525,98043,18,-0.16042146803457413,0.00893518805060175,12.51287450669687,12.673295974731444,12.673295974731444,12.486137595357771,9300,2000,2,14,-1
89526,98044,18,0.026736926028604557,0.005046762508884629,12.72677678961503,12.700039863586426,12.780250641672236,12.673302937557825,34300,2000,2,15,-1
89528,98046,18,-0.05347380810963287,0.007683190560988964,12.486134193599352,12.539608001708984,12.619818713873434,12.459397289544537,38900,2000,2,17,-1
89529,98047,18,0.026736923233768195,0.010030482922139377,12.780249305741092,12.753512382507324,12.913933921909932,12.70003853603979,59500,2000,2,18,-1
89530,98048,18,0.026736910603627706,0.006328416875940974,12.753506357930288,12.72676944732666,12.753506357930288,12.619821804912153,33100,2000,2,22,-1
89531,98049,18,-0.08021073560834502,0.008859862330546784,12.700033137987846,12.780243873596191,12.780243873596191,12.593085490510054,25400,2000,2,23,-1
89532,98050,18,0.16042147248478322,0.008859862330546784,12.780243974621014,12.61982250213623,12.780243974621014,12.593085590055434,26800,2000,2,24,-1
89533,98051,18,0.13368465545329755,0.008897365762313035,12.70004226806316,12.566357612609863,12.72677919915382,12.539620681519205,13600,2000,2,25,-1
89534,98052,18,-0.16042146362176446,0.010136294701366316,12.566347983704896,12.72676944732666,12.780243268533916,12.566347983704896,37100,2000,2,28,-1
